,date,open_BTC,high_BTC,low_BTC,close_BTC,open_ETH,high_ETH,low_ETH,close_ETH,open_LTC,high_LTC,low_LTC,close_LTC,open_NEO,high_NEO,low_NEO,close_NEO,open_BNB,high_BNB,low_BNB,close_BNB,open_XRP,high_XRP,low_XRP,close_XRP,open_LINK,high_LINK,low_LINK,close_LINK,open_EOS,high_EOS,low_EOS,close_EOS,open_TRX,high_TRX,low_TRX,close_TRX,open_ETC,high_ETC,low_ETC,close_ETC,open_XLM,high_XLM,low_XLM,close_XLM,open_ZEC,high_ZEC,low_ZEC,close_ZEC
314,2021-05-05 00:00:00,53205.05,58069.82,52900.0,57436.11,3239.01,3549.34,3200.23,3524.26,305.24,360.0,300.52,356.04,96.468,116.868,95.222,114.883,609.41,656.67,605.0,651.1,1.3878,1.624,1.366,1.6133,45.574,51.267,44.881,49.664,6.3397,8.8392,6.2017,8.7205,0.11913,0.14665,0.11762,0.14654,69.351,100.0,67.8,93.962,0.50156,0.606,0.49562,0.60473,241.17,299.83,237.33,292.01
313,2021-05-06 00:00:00,57436.11,58360.0,55200.0,56393.68,3524.33,3605.4,3376.47,3489.73,356.03,364.93,318.0,354.67,114.883,128.0,109.511,122.794,651.1,653.77,620.0,633.99,1.6137,1.7658,1.521,1.6028,49.664,50.108,45.31,47.184,8.7198,12.85,8.41,11.4643,0.14654,0.15818,0.13728,0.15216,93.962,179.83,86.627,133.864,0.60502,0.69,0.59428,0.65085,292.0,325.41,271.16,308.57
312,2021-05-07 00:00:00,56393.68,58650.0,55241.63,57314.75,3489.74,3587.0,3353.23,3479.53,354.52,374.5,333.33,344.89,122.825,141.0,110.3,117.784,634.03,644.02,611.43,624.3,1.6028,1.695,1.505,1.5793,47.192,52.06,45.737,49.175,11.4774,13.2525,9.5584,10.3757,0.15203,0.17,0.13951,0.14763,133.864,145.001,108.391,119.763,0.65085,0.689,0.60427,0.63063,308.68,343.1,295.62,320.01
311,2021-05-08 00:00:00,57315.49,59500.0,56900.0,58862.05,3479.79,3958.33,3449.27,3910.26,344.89,356.68,334.0,347.1,117.716,121.433,111.524,116.473,624.3,657.91,618.36,646.1,1.5795,1.6277,1.5404,1.5611,49.179,50.325,46.52,48.666,10.3671,11.2039,9.6023,10.3392,0.14763,0.153,0.1412,0.14301,119.763,135.091,110.0,127.317,0.63086,0.64082,0.60377,0.6138,319.74,343.8,294.85,316.25
310,2021-05-09 00:00:00,58866.53,59300.0,56235.66,58240.84,3910.26,3983.65,3726.08,3923.95,347.17,389.0,333.51,387.8,116.366,122.56,110.259,119.599,646.07,679.0,630.54,661.74,1.5611,1.5968,1.4249,1.5345,48.666,52.501,45.81,52.311,10.3389,11.0958,9.11,10.5283,0.143,0.14575,0.135,0.14295,127.359,129.89,112.0,117.904,0.61451,0.63324,0.57476,0.62804,316.05,318.1,287.89,305.4
309,2021-05-10 00:00:00,58240.83,59500.0,53400.0,55816.14,3923.95,4208.0,3650.0,3945.88,387.77,413.49,333.68,358.89,119.599,122.0,96.146,104.943,661.74,691.77,588.0,631.1,1.5343,1.627,1.214,1.3906,52.312,53.07,40.16,46.341,10.5283,10.9928,8.23,9.2671,0.14293,0.14817,0.12,0.12716,117.906,129.498,90.0,105.094,0.62783,0.78,0.60802,0.65643,305.48,330.57,265.2,283.76
308,2021-05-11 00:00:00,55816.14,56862.43,54370.0,56670.02,3946.63,4180.22,3771.64,4173.45,358.93,379.72,345.0,377.6,104.76,116.665,100.186,115.724,631.16,673.0,621.11,671.91,1.391,1.4905,1.3555,1.4786,46.361,48.922,44.608,48.831,9.2654,14.5287,8.774,14.5164,0.12711,0.13941,0.12124,0.13893,105.094,117.624,102.142,111.173,0.65683,0.74321,0.61981,0.73465,283.86,302.72,272.01,302.07
307,2021-05-12 00:00:00,56670.02,58000.01,48600.0,49631.32,4173.46,4372.72,3701.58,3823.21,377.8,394.37,301.0,310.4,115.695,116.5,92.0,94.286,671.9,684.91,581.4,594.65,1.4788,1.547,1.235,1.2691,48.828,49.916,40.83,41.609,14.5164,14.9,10.1263,10.3536,0.13894,0.14723,0.11761,0.11918,111.193,114.5,81.0,84.996,0.73486,0.745,0.57892,0.59554,302.07,372.0,272.27,280.13
306,2021-05-13 00:00:00,49537.15,51367.19,46000.0,49670.97,3810.15,4034.77,3500.0,3717.91,310.4,332.73,291.0,317.95,94.037,102.138,88.23,96.686,594.2,633.5,526.6,571.1,1.269,1.389,1.2,1.364,41.633,45.0,39.158,43.309,10.3536,11.6384,9.4063,10.576,0.11918,0.12667,0.107,0.12159,84.988,94.881,76.142,88.383,0.59104,0.662,0.53871,0.65366,280.88,323.9,249.0,296.36
305,2021-05-14 00:00:00,49671.92,51483.0,48799.75,49841.45,3717.92,4173.28,3691.35,4075.01,317.95,338.85,307.96,326.23,96.559,103.694,94.984,100.862,571.1,615.0,566.0,602.61,1.3644,1.4488,1.321,1.4,43.309,47.91,42.936,46.619,10.5964,11.6669,10.5084,11.1496,0.12157,0.12831,0.11921,0.12473,88.383,109.991,86.447,103.313,0.65363,0.70817,0.63263,0.66885,296.47,323.0,285.56,305.67
304,2021-05-15 00:00:00,49844.16,50700.0,46555.0,46762.99,4075.02,4134.05,3632.0,3646.68,326.24,332.0,296.17,300.3,100.782,102.0,91.153,92.735,602.61,611.31,560.0,563.41,1.3998,1.5869,1.3211,1.4904,46.618,47.867,41.021,41.53,11.1494,11.953,10.11,10.2365,0.12474,0.12723,0.11792,0.12059,103.333,114.49,94.666,95.088,0.66942,0.74359,0.64936,0.68081,305.69,316.05,267.8,271.08
303,2021-05-16 00:00:00,46762.99,49795.89,43825.39,46431.5,3646.24,3879.0,3343.06,3582.1,300.22,323.95,279.66,295.89,92.612,101.375,86.508,92.911,563.42,606.78,534.88,564.32,1.4911,1.6131,1.3373,1.4496,41.531,44.703,37.989,40.696,10.2385,11.23,9.4224,10.1093,0.12062,0.13124,0.11355,0.11964,95.087,103.275,86.918,93.859,0.68077,0.7985,0.66,0.71027,271.02,291.0,245.63,262.4
302,2021-05-17 00:00:00,46426.83,46686.0,42001.0,43538.04,3581.81,3587.06,3102.0,3282.51,295.89,296.34,261.27,281.53,92.9,92.958,79.777,85.634,564.66,564.66,483.0,512.07,1.4496,1.565,1.3242,1.4946,40.693,40.716,35.08,37.203,10.1077,10.13,8.6,9.1406,0.11963,0.11991,0.10846,0.11279,93.874,94.448,80.66,89.677,0.71051,0.71321,0.61899,0.64323,262.25,262.33,226.33,235.52
301,2021-05-18 00:00:00,43538.02,45799.29,42250.02,42849.78,3282.25,3565.71,3240.0,3375.07,281.38,317.97,278.32,293.98,85.644,92.237,84.216,87.421,512.06,534.0,490.0,507.88,1.4952,1.705,1.4698,1.5889,37.198,44.698,36.677,42.6,9.1425,10.0275,8.9474,9.3233,0.11278,0.11986,0.11172,0.11627,89.702,95.668,85.936,88.577,0.64306,0.7,0.62999,0.6454,235.54,262.3,232.75,254.91
300,2021-05-19 00:00:00,42849.78,43584.9,30000.0,36690.09,3375.08,3441.73,1888.0,2438.92,293.98,300.31,147.0,185.93,87.458,89.168,40.0,55.124,507.9,516.5,280.0,334.8,1.5893,1.6448,0.85,1.0568,42.604,43.549,19.541,26.249,9.3243,9.4794,4.2,5.6863,0.1163,0.11794,0.0625,0.07881,88.575,90.246,40.0,59.436,0.64551,0.65576,0.285,0.44315,254.99,262.95,100.0,146.22
299,2021-05-20 00:00:00,36671.23,42451.67,34850.0,40526.64,2438.92,2990.05,2155.0,2768.62,186.31,225.0,166.45,210.74,55.155,72.52,49.136,71.705,334.8,423.83,284.27,391.17,1.0565,1.2664,0.9,1.1795,26.222,33.019,22.366,30.631,5.69,7.0078,5.1,6.6506,0.07888,0.09324,0.07343,0.08928,59.406,80.0,54.436,73.744,0.44302,0.53386,0.39578,0.49469,146.5,194.68,133.44,182.4
298,2021-05-21 00:00:00,40525.39,42200.0,33488.0,37252.01,2767.87,2938.54,2101.0,2430.98,210.66,219.12,156.56,179.97,71.57,73.3,50.03,57.851,391.37,415.71,274.0,326.01,1.1802,1.2194,0.8641,1.0062,30.645,31.969,22.047,25.552,6.6419,6.9229,4.8378,5.5587,0.08924,0.0932,0.07108,0.0779,73.73,78.23,54.389,64.167,0.4947,0.51315,0.37014,0.41884,182.32,191.84,136.23,156.26
297,2021-05-22 00:00:00,37263.35,38829.0,35200.62,37449.73,2430.98,2485.0,2145.0,2294.87,179.97,184.44,161.61,169.32,57.918,58.352,49.166,51.385,326.23,335.82,284.55,299.76,1.0062,1.0162,0.816,0.9052,25.549,26.206,22.218,23.3,5.5545,5.6677,4.8928,5.1018,0.07789,0.07951,0.0708,0.07534,64.168,64.824,54.0,58.498,0.41884,0.42209,0.36417,0.38917,156.17,160.94,133.02,142.57
296,2021-05-23 00:00:00,37458.51,38270.64,31111.01,34655.25,2295.45,2381.57,1728.74,2096.39,169.3,176.26,118.03,142.39,51.394,56.95,35.462,43.103,299.75,313.45,211.7,260.72,0.9052,0.9679,0.65,0.7898,23.302,24.363,14.98,19.836,5.1011,5.3225,3.571,4.2923,0.07535,0.07706,0.05563,0.06285,58.56,65.0,39.792,51.553,0.38917,0.40135,0.27335,0.362,142.55,148.9,87.08,114.32
295,2021-05-24 00:00:00,34681.44,39920.0,34031.0,38796.29,2096.63,2675.0,2079.94,2648.43,142.52,185.37,139.54,185.32,43.125,54.47,41.336,54.04,260.72,350.0,257.4,345.64,0.7899,0.997,0.7537,0.993,19.839,26.42,19.655,26.404,4.2898,5.646,4.1694,5.6421,0.06282,0.07697,0.06178,0.07696,51.576,75.0,48.783,73.711,0.36201,0.45,0.35874,0.43964,114.53,149.45,114.4,149.16
294,2021-05-25 00:00:00,38810.99,39791.77,36419.62,38324.72,2647.92,2750.0,2378.54,2705.11,185.32,194.61,167.15,183.76,54.046,59.617,50.938,56.599,345.64,378.12,306.61,343.18,0.9934,1.07,0.8791,0.9746,26.404,27.646,23.662,27.517,5.6453,6.0,5.05,5.6926,0.07698,0.08107,0.07139,0.07714,73.711,83.0,70.013,78.364,0.43928,0.46,0.40622,0.42922,149.38,154.76,130.0,145.4
293,2021-05-26 00:00:00,38324.72,40841.0,37800.44,39241.91,2705.1,2910.0,2643.0,2884.94,183.89,204.13,179.42,198.91,56.522,63.5,55.033,62.5,343.18,388.28,336.21,379.16,0.9747,1.0698,0.9461,1.0316,27.514,34.293,26.831,34.004,5.6944,6.5225,5.5395,6.4315,0.07713,0.0844,0.07588,0.08312,78.287,83.491,73.715,79.886,0.42911,0.47,0.42031,0.44368,145.38,159.72,143.03,158.6
292,2021-05-27 00:00:00,39241.92,40411.14,37134.27,38529.98,2884.82,2889.74,2633.68,2742.23,198.92,209.0,180.39,194.32,62.496,66.682,56.697,62.947,379.16,387.56,340.0,369.67,1.0316,1.0423,0.9322,0.9747,34.011,35.343,30.052,31.722,6.4333,7.6685,6.05,7.021,0.08312,0.0832,0.07654,0.07949,79.869,79.886,71.068,74.596,0.44367,0.447,0.40888,0.42058,158.62,159.5,140.62,150.27
291,2021-05-28 00:00:00,38529.99,38877.83,34684.0,35663.49,2742.23,2762.45,2327.38,2412.1,194.31,198.88,165.5,177.33,62.924,63.2,52.296,54.421,369.83,373.68,312.3,328.82,0.9747,0.9847,0.8445,0.8985,31.732,32.168,26.808,27.866,7.0205,7.07,5.8261,6.113,0.07949,0.08006,0.07022,0.07204,74.649,79.0,63.44,68.199,0.42061,0.426,0.36408,0.39933,150.22,168.0,131.02,164.62
290,2021-05-29 00:00:00,35661.79,37338.58,33632.76,34605.15,2412.34,2574.27,2204.1,2278.74,177.3,188.69,157.65,164.01,54.411,56.887,47.983,50.092,328.86,347.0,295.22,305.04,0.8985,0.9413,0.7911,0.8318,27.872,29.734,24.12,25.365,6.1109,6.8199,5.7449,6.0225,0.07206,0.07446,0.06708,0.06877,68.209,70.9,60.928,64.293,0.39919,0.40997,0.34349,0.36728,164.66,186.86,141.54,149.24
289,2021-05-30 00:00:00,34605.15,36488.0,33379.0,35641.27,2278.74,2476.42,2180.53,2385.98,164.04,181.1,155.11,170.51,50.156,53.577,46.831,51.579,305.18,338.32,291.06,325.57,0.8319,0.9337,0.7974,0.9058,25.377,29.168,23.7,26.818,6.0248,6.3789,5.5361,6.0358,0.06876,0.07328,0.06646,0.07196,64.366,68.295,59.844,66.124,0.36727,0.39888,0.34503,0.37466,149.22,160.0,137.46,149.84
288,2021-05-31 00:00:00,35641.26,37499.0,34153.84,37253.81,2385.82,2720.0,2271.44,2706.15,170.48,188.5,163.5,187.97,51.514,56.0,49.33,55.865,325.55,356.0,307.55,353.33,0.9058,1.0495,0.8789,1.0409,26.813,32.159,25.555,32.098,6.0359,6.6888,5.74,6.6297,0.07196,0.07691,0.06977,0.07679,66.147,70.689,61.858,70.019,0.37441,0.40971,0.3651,0.40243,149.87,162.57,140.85,161.65
287,2021-06-01 00:00:00,37253.82,37894.81,35666.0,36693.09,2706.15,2740.0,2523.74,2634.57,188.01,193.16,175.82,182.99,55.868,56.799,52.2,53.951,353.37,364.4,339.48,362.39,1.0409,1.1,0.9742,1.0108,32.098,32.65,29.035,30.719,6.6322,6.7606,6.0687,6.3069,0.07679,0.07748,0.07353,0.07614,70.018,71.841,65.609,67.765,0.40267,0.44994,0.38368,0.41864,161.68,164.48,148.16,154.04
286,2021-06-02 00:00:00,36694.85,38225.0,35920.0,37568.68,2634.31,2802.99,2550.0,2706.22,183.05,191.34,178.27,187.14,53.959,60.354,52.501,57.8,362.36,419.43,350.43,401.54,1.0108,1.0498,0.9793,1.0241,30.729,32.218,29.669,30.67,6.3056,6.6,6.1238,6.3695,0.07615,0.07958,0.07453,0.07804,67.784,70.4,65.767,68.403,0.41873,0.43548,0.40538,0.4188,154.03,170.45,148.85,164.35
285,2021-06-03 00:00:00,37568.68,39476.0,37170.0,39246.79,2706.21,2891.95,2662.4,2857.25,187.18,197.78,181.95,193.5,57.757,62.7,57.477,61.321,401.52,433.0,391.32,428.48,1.0241,1.0789,1.0069,1.045,30.669,32.856,30.0,32.198,6.3726,6.7,6.2254,6.5335,0.07803,0.08248,0.07708,0.08223,68.384,72.7,67.115,69.864,0.41875,0.43414,0.41241,0.4253,164.39,175.15,160.14,172.95
284,2021-06-04 00:00:00,39246.78,39289.07,35555.15,36829.0,2857.25,2860.0,2552.0,2689.51,193.52,193.81,168.95,178.44,61.332,62.573,53.131,56.25,428.46,429.5,365.0,390.7,1.0453,1.0466,0.9156,0.9683,32.199,32.267,27.172,28.826,6.5338,6.5424,5.7752,6.0142,0.08224,0.0829,0.07374,0.07714,69.848,69.902,61.343,64.72,0.42548,0.42548,0.36916,0.3845,173.01,173.04,146.16,155.28
283,2021-06-05 00:00:00,36829.15,37925.0,34800.0,35513.2,2689.54,2816.87,2552.23,2627.73,178.46,185.49,167.32,172.94,56.242,60.677,53.924,55.635,390.68,426.0,373.8,390.08,0.9683,0.9973,0.8921,0.923,28.829,30.186,26.044,27.129,6.015,6.2206,5.6379,5.7776,0.07713,0.07976,0.07416,0.07552,64.748,67.397,61.646,63.122,0.3845,0.40575,0.36299,0.37488,155.26,161.31,147.63,153.17
282,2021-06-06 00:00:00,35516.07,36480.0,35222.0,35796.31,2627.63,2745.0,2614.0,2711.92,172.95,179.96,172.02,176.41,55.563,57.886,55.047,56.7,390.05,400.29,381.5,393.73,0.923,0.9493,0.917,0.947,27.127,28.19,26.818,27.532,5.7758,5.9516,5.7061,5.8457,0.0755,0.07748,0.07531,0.07745,63.108,65.679,62.736,64.086,0.3748,0.3885,0.37137,0.38053,153.16,156.58,147.0,149.63
281,2021-06-07 00:00:00,35796.31,36900.0,33300.0,33552.79,2711.92,2847.55,2570.0,2592.05,176.42,182.22,160.25,161.95,56.694,58.369,50.58,51.08,393.82,407.42,353.53,357.96,0.9469,0.976,0.838,0.8618,27.53,28.693,24.234,24.584,5.8452,5.9699,5.0681,5.1894,0.07745,0.0786,0.07106,0.0717,64.107,65.16,57.225,58.01,0.38046,0.39166,0.3423,0.3463,149.62,154.9,134.48,135.72
280,2021-06-08 00:00:00,33556.96,34068.01,31000.0,33380.81,2592.05,2620.99,2304.91,2507.23,161.92,164.48,144.89,160.63,51.112,51.995,44.643,48.735,357.94,366.33,319.18,352.5,0.8619,0.8861,0.7838,0.8731,24.574,25.098,21.334,24.076,5.1882,5.2552,4.5046,5.0502,0.07171,0.07324,0.06724,0.07242,58.023,59.221,49.432,56.681,0.34654,0.35676,0.30952,0.34928,135.79,139.15,119.14,130.88
279,2021-06-09 00:00:00,33380.8,37534.79,32396.82,37388.05,2507.43,2626.63,2405.28,2610.18,160.64,173.3,152.31,172.56,48.732,51.329,45.922,51.297,352.5,378.77,333.56,375.54,0.873,0.9218,0.83,0.9218,24.079,25.626,22.441,25.585,5.0491,5.4,4.7708,5.3404,0.07243,0.07539,0.07,0.07536,56.697,62.95,53.549,62.32,0.34923,0.36543,0.32438,0.36501,130.93,145.09,124.19,145.05
278,2021-06-10 00:00:00,37388.05,38491.0,35782.0,36675.72,2610.2,2624.46,2425.11,2471.09,172.54,174.61,162.12,168.16,51.326,54.99,49.609,50.561,375.56,377.55,344.13,351.94,0.9218,0.9298,0.8522,0.8686,25.589,25.78,22.721,23.114,5.339,5.4757,4.9259,5.0799,0.07537,0.07712,0.07134,0.07257,62.306,63.56,57.005,57.894,0.36513,0.36717,0.33102,0.33887,145.07,151.71,131.87,134.0
277,2021-06-11 00:00:00,36677.83,37680.4,35936.77,37331.98,2471.01,2497.99,2321.37,2354.01,168.18,173.78,160.55,162.83,50.547,51.0,46.595,47.443,351.96,366.28,340.84,345.75,0.8686,0.88,0.8335,0.8471,23.117,23.374,21.0,21.478,5.0788,5.3941,4.8546,4.9157,0.07258,0.07335,0.06846,0.06919,57.9,60.84,56.068,56.865,0.33883,0.34282,0.31394,0.31816,134.11,135.78,122.57,124.74
276,2021-06-12 00:00:00,37331.98,37463.63,34600.36,35546.11,2354.09,2454.53,2256.22,2370.74,162.84,164.3,154.14,161.8,47.43,47.444,43.923,46.25,345.76,348.88,325.3,343.7,0.8469,0.8479,0.8054,0.8326,21.475,22.287,20.0,21.67,4.916,4.916,4.5842,4.8302,0.06918,0.0692,0.06572,0.06804,56.872,56.989,53.049,55.195,0.31811,0.344,0.29933,0.32784,124.73,129.24,118.77,125.85
275,2021-06-13 00:00:00,35546.12,39380.0,34757.0,39020.57,2370.64,2548.41,2308.41,2509.33,161.81,171.59,156.42,170.85,46.248,49.555,44.571,49.201,343.68,369.0,330.48,365.8,0.8325,0.8883,0.817,0.8832,21.671,23.886,20.396,23.312,4.8311,5.11,4.6557,5.0874,0.06807,0.07189,0.06657,0.07153,55.221,60.714,53.685,58.998,0.32792,0.34854,0.31091,0.34486,125.86,133.23,120.93,133.06
274,2021-06-14 00:00:00,39020.56,41064.05,38730.0,40516.29,2509.33,2609.17,2461.0,2580.77,170.85,179.99,166.34,179.89,49.187,51.744,48.355,50.735,365.81,377.33,355.07,370.19,0.8833,0.93,0.8628,0.8906,23.314,25.28,22.837,24.973,5.0893,5.3241,4.9532,5.2992,0.07154,0.07278,0.06998,0.07203,58.999,60.98,56.118,59.304,0.34486,0.3499,0.327,0.343,133.04,139.31,128.58,139.0
273,2021-06-15 00:00:00,40516.28,41330.0,39506.4,40144.04,2580.58,2640.0,2507.7,2543.54,179.88,181.2,172.15,175.15,50.752,52.0,49.122,50.139,370.2,379.58,363.23,366.48,0.8905,0.9017,0.8551,0.8663,24.967,26.458,24.376,24.482,5.2984,5.3982,5.1058,5.1808,0.07203,0.07314,0.0708,0.07174,59.278,60.2,57.222,58.154,0.343,0.35199,0.32967,0.33352,139.0,141.2,133.33,136.58
272,2021-06-16 00:00:00,40143.8,40527.14,38116.01,38349.01,2543.55,2556.19,2351.18,2367.89,175.16,177.31,164.23,166.57,50.166,51.25,47.533,48.639,366.48,366.77,343.35,347.22,0.8663,0.8733,0.8259,0.832,24.48,24.64,22.918,23.044,5.1826,5.2337,4.8152,4.8657,0.07174,0.07276,0.06848,0.06895,58.162,58.374,54.864,55.351,0.33353,0.342,0.31474,0.31766,136.58,143.98,132.28,137.31
271,2021-06-17 00:00:00,38349.0,39559.88,37365.0,38092.97,2368.02,2460.5,2306.0,2373.28,166.56,173.4,162.81,167.08,48.652,50.678,47.692,48.623,347.22,362.47,345.85,352.85,0.8319,0.8612,0.8234,0.8419,23.042,24.445,22.81,23.396,4.8647,5.0845,4.754,4.8725,0.06897,0.07397,0.06871,0.0739,55.363,57.253,54.265,55.552,0.31767,0.3303,0.31,0.31751,137.25,146.72,136.48,142.27
270,2021-06-18 00:00:00,38092.97,38202.84,35129.29,35819.84,2373.28,2378.0,2139.0,2234.09,167.13,167.43,151.2,156.34,48.668,48.668,44.063,45.422,352.84,357.12,327.22,337.16,0.8419,0.845,0.7687,0.7972,23.401,23.425,20.526,21.233,4.8727,4.8941,4.3904,4.564,0.07391,0.07478,0.06815,0.06962,55.55,55.583,50.479,52.568,0.31756,0.31868,0.28454,0.29725,142.3,143.1,129.0,132.88
269,2021-06-19 00:00:00,35820.48,36457.0,34803.52,35483.72,2234.09,2278.82,2161.67,2164.67,156.33,160.88,152.31,152.49,45.447,46.552,44.31,44.445,337.21,345.0,331.11,334.01,0.7971,0.8055,0.7557,0.7582,21.236,21.95,20.0,20.246,4.5627,4.7029,4.45,4.4597,0.06962,0.0702,0.06817,0.06827,52.584,53.332,50.828,50.864,0.29726,0.3066,0.28853,0.28853,132.87,134.89,127.11,127.9
268,2021-06-20 00:00:00,35483.72,36137.72,33336.0,35600.16,2165.34,2280.01,2040.68,2243.47,152.51,156.18,143.75,154.88,44.455,45.326,40.761,44.679,334.03,340.57,310.13,339.08,0.7583,0.785,0.6968,0.7741,20.263,22.071,19.077,21.646,4.46,4.5333,4.1032,4.5069,0.06828,0.06867,0.06323,0.06768,50.871,51.527,46.939,50.956,0.28861,0.29925,0.26929,0.29739,127.9,132.33,119.47,131.81
267,2021-06-21 00:00:00,35600.17,35750.0,31251.23,31608.93,2243.49,2260.16,1865.54,1885.49,154.87,155.5,123.91,124.46,44.701,44.949,31.85,32.046,339.09,342.0,268.57,270.76,0.7741,0.7803,0.6037,0.6067,21.641,21.881,16.981,17.365,4.5066,4.5225,3.5026,3.5181,0.06768,0.06802,0.05332,0.05351,50.949,51.44,38.507,39.461,0.29737,0.3025,0.2351,0.23581,131.82,133.18,100.9,101.3
266,2021-06-22 00:00:00,31614.12,33298.78,28805.0,32509.56,1885.27,1998.0,1700.48,1879.28,124.38,133.03,104.92,119.64,32.047,34.418,25.908,30.115,270.76,291.5,225.42,262.1,0.6068,0.65,0.509,0.5468,17.357,18.797,15.0,16.85,3.519,3.7619,3.0392,3.3869,0.0535,0.05638,0.04637,0.05103,39.452,42.8,32.21,36.545,0.236,0.25913,0.19877,0.23503,101.26,110.5,86.27,106.5
265,2021-06-23 00:00:00,32509.56,34881.0,31683.0,33678.07,1879.29,2045.0,1821.95,1968.14,119.69,133.75,115.49,129.1,30.127,35.062,28.614,33.453,262.1,309.75,251.41,296.25,0.5468,0.6655,0.5203,0.6383,16.84,19.199,16.149,18.395,3.3868,3.8076,3.2512,3.6732,0.05102,0.05998,0.04934,0.05797,36.536,42.978,34.55,40.763,0.23531,0.27,0.22433,0.25546,106.5,117.61,102.56,111.79
264,2021-06-24 00:00:00,33675.07,35298.0,32286.57,34663.09,1967.95,2036.61,1884.79,1989.52,129.13,137.36,123.71,134.58,33.472,35.5,31.542,34.978,296.17,316.49,281.5,308.62,0.6383,0.6928,0.6163,0.6731,18.393,19.525,17.352,19.06,3.6726,3.9292,3.5184,3.924,0.05799,0.068,0.05778,0.06611,40.769,43.558,38.726,43.151,0.25565,0.27331,0.24302,0.2688,111.79,116.8,106.75,112.82
263,2021-06-25 00:00:00,34663.08,35500.0,31275.0,31584.45,1989.53,2019.99,1791.22,1808.82,134.59,138.45,124.31,125.0,35.027,35.95,30.653,31.229,308.6,314.84,275.24,280.81,0.6731,0.6889,0.6019,0.6111,19.06,19.5,16.813,16.87,3.924,4.0251,3.5059,3.5333,0.06612,0.06883,0.0601,0.06139,43.156,45.499,38.946,39.35,0.26878,0.27442,0.24034,0.24091,112.85,116.67,99.77,100.08
262,2021-06-26 00:00:00,31576.09,32730.0,30151.0,32283.65,1808.97,1852.8,1717.32,1829.64,125.03,129.44,118.67,126.89,31.219,32.651,29.319,31.167,280.89,290.33,264.26,279.65,0.611,0.6329,0.5814,0.6162,16.872,17.495,15.92,16.952,3.5332,3.6576,3.35,3.5712,0.06138,0.06301,0.05887,0.06274,39.348,41.006,37.542,40.555,0.24089,0.24966,0.22815,0.2494,100.1,103.61,96.57,103.61
261,2021-06-27 00:00:00,32283.65,34749.0,31973.45,34700.34,1829.84,1984.5,1804.26,1982.28,126.81,132.67,124.66,132.6,31.17,32.403,29.571,31.961,279.58,291.7,269.72,290.87,0.6163,0.6523,0.5963,0.6484,16.951,18.412,16.591,18.406,3.5706,3.7824,3.4874,3.7766,0.06274,0.06495,0.061,0.06479,40.54,42.497,39.371,42.307,0.24947,0.25987,0.23914,0.25979,103.59,107.81,98.74,107.71
260,2021-06-28 00:00:00,34702.49,35297.71,33862.72,34494.89,1982.27,2145.0,1960.52,2084.41,132.57,139.55,129.89,137.69,31.972,33.347,30.521,33.171,290.89,299.96,283.55,290.0,0.6483,0.6583,0.6238,0.6444,18.407,19.434,17.902,18.83,3.7766,3.9455,3.6865,3.8507,0.06479,0.06662,0.06422,0.06532,42.319,44.558,41.022,43.351,0.25969,0.26948,0.25575,0.26349,107.71,118.0,104.58,118.0
259,2021-06-29 00:00:00,34494.89,36600.0,34225.43,35911.73,2084.42,2245.0,2073.57,2165.33,137.68,149.18,137.24,144.2,33.173,36.939,32.999,35.148,290.0,315.6,289.19,300.79,0.6444,0.734,0.6417,0.7063,18.83,20.546,18.752,19.535,3.8526,4.2923,3.8382,4.1289,0.06532,0.06983,0.06512,0.06793,43.355,58.821,43.12,56.829,0.26349,0.29374,0.26237,0.2832,118.0,129.67,116.1,126.49
258,2021-06-30 00:00:00,35911.72,36100.0,34017.55,35045.0,2165.46,2287.78,2087.99,2275.68,144.23,146.94,136.01,144.26,35.126,37.797,33.444,36.648,300.79,304.88,281.53,303.71,0.7062,0.7145,0.6477,0.7063,19.531,19.776,18.149,19.516,4.1285,4.3,3.8336,4.1383,0.06796,0.06875,0.06382,0.06828,56.767,62.673,51.711,57.551,0.28302,0.28615,0.26601,0.28389,126.5,133.22,122.05,130.91
257,2021-07-01 00:00:00,35045.0,35057.57,32711.0,33504.69,2275.68,2275.93,2073.12,2106.41,144.31,144.31,133.99,137.02,36.648,36.675,33.375,34.097,303.75,304.0,281.0,287.43,0.7062,0.7064,0.644,0.6591,19.517,19.533,17.603,18.186,4.1381,4.2095,3.8541,3.9227,0.06828,0.06832,0.06369,0.06471,57.549,58.329,52.32,53.076,0.28393,0.28428,0.25962,0.2689,130.92,130.94,118.51,120.17
256,2021-07-02 00:00:00,33502.33,33977.04,32699.0,33786.55,2106.41,2160.0,2018.5,2154.13,137.01,138.97,130.6,136.85,34.094,35.521,33.369,35.438,287.49,290.74,276.4,287.17,0.6592,0.6676,0.6329,0.6556,18.184,18.523,17.256,18.274,3.9226,4.005,3.745,3.9224,0.06471,0.06663,0.06325,0.06657,53.06,55.23,50.713,53.737,0.2687,0.2734,0.25223,0.26287,120.15,121.66,112.43,118.5
